id,tipo,ambiente,area_m2,configuracao,acabamento,descricao,origem
1281,Casa,Marcenaria geral,70.0,1Q+1B,Popular,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
1282,Casa,Marcenaria geral,70.0,2Q+1B,Popular,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
1283,Casa,Marcenaria geral,70.0,1Q+1B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
1284,Casa,Marcenaria geral,70.0,2Q+1B,Médio,"Marcenaria sob medida: cozinha, área de serviço, closets e painéis de TV em MDF com acabamento unificado",expandido
1285,Casa,Marcenaria geral,56.0,1Q+1B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1286,Casa,Marcenaria geral,56.0,2Q+1B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1287,Casa,Marcenaria geral,56.0,1Q+1B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1288,Casa,Marcenaria geral,56.0,2Q+1B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1289,Casa,Marcenaria geral,80.0,1Q+1B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1290,Casa,Marcenaria geral,80.0,2Q+1B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1291,Casa,Marcenaria geral,80.0,1Q+1B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1292,Casa,Marcenaria geral,80.0,2Q+1B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1293,Casa,Marcenaria geral,112.0,1Q+1B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1294,Casa,Marcenaria geral,112.0,2Q+1B,Médio,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1295,Casa,Marcenaria geral,112.0,1Q+1B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1296,Casa,Marcenaria geral,112.0,2Q+1B,Luxo,"Marcenaria premium: projeto de interiores completo, materiais premium, ferragens importadas e acabamentos especiais",expandido
1297,Apto,Impermeabilização,4.0,1Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1298,Apto,Impermeabilização,4.0,2Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1299,Apto,Impermeabilização,4.0,1Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1300,Apto,Impermeabilização,4.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1301,Apto,Impermeabilização,5.0,1Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1302,Apto,Impermeabilização,5.0,2Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1303,Apto,Impermeabilização,5.0,1Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1304,Apto,Impermeabilização,5.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",base
1305,Apto,Impermeabilização,7.0,1Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1306,Apto,Impermeabilização,7.0,2Q+1B,Popular,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1307,Apto,Impermeabilização,7.0,1Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1308,Apto,Impermeabilização,7.0,2Q+1B,Médio,"Impermeabilização de banheiro: demolição de piso, aplicação de manta ou membrana, proteção mecânica e novo revestimento",expandido
1309,Apto,Impermeabilização,8.0,1Q+1B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1310,Apto,Impermeabilização,8.0,2Q+1B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1311,Apto,Impermeabilização,8.0,1Q+1B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1312,Apto,Impermeabilização,8.0,2Q+1B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1313,Apto,Impermeabilização,11.0,1Q+1B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1314,Apto,Impermeabilização,11.0,2Q+1B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1315,Apto,Impermeabilização,11.0,1Q+1B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1316,Apto,Impermeabilização,11.0,2Q+1B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1317,Apto,Impermeabilização,6.0,1Q+1B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1318,Apto,Impermeabilização,6.0,2Q+1B,Popular,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1319,Apto,Impermeabilização,6.0,1Q+1B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1320,Apto,Impermeabilização,6.0,2Q+1B,Médio,"Impermeabilização área molhada: banheiro(s) e lavanderia, manta asfáltica, teste de 48h e recomposição de pisos",expandido
1321,Casa,Impermeabilização,42.0,1Q+1B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1322,Casa,Impermeabilização,42.0,2Q+1B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1323,Casa,Impermeabilização,42.0,1Q+1B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1324,Casa,Impermeabilização,42.0,2Q+1B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1325,Casa,Impermeabilização,21.0,1Q+1B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1326,Casa,Impermeabilização,21.0,2Q+1B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1327,Casa,Impermeabilização,21.0,1Q+1B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1328,Casa,Impermeabilização,21.0,2Q+1B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1329,Casa,Impermeabilização,30.0,1Q+1B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1330,Casa,Impermeabilização,30.0,2Q+1B,Popular,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1331,Casa,Impermeabilização,30.0,1Q+1B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1332,Casa,Impermeabilização,30.0,2Q+1B,Médio,"Impermeabilização de laje: limpeza, regularização, manta aluminizada ou membrana, proteção mecânica e teste",expandido
1333,Casa,Impermeabilização,50.0,1Q+1B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1334,Casa,Impermeabilização,50.0,2Q+1B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1335,Casa,Impermeabilização,50.0,1Q+1B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1336,Casa,Impermeabilização,50.0,2Q+1B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1337,Casa,Impermeabilização,35.0,1Q+1B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1338,Casa,Impermeabilização,35.0,2Q+1B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1339,Casa,Impermeabilização,35.0,1Q+1B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1340,Casa,Impermeabilização,35.0,2Q+1B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1341,Casa,Impermeabilização,70.0,1Q+1B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1342,Casa,Impermeabilização,70.0,2Q+1B,Médio,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1343,Casa,Impermeabilização,70.0,1Q+1B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1344,Casa,Impermeabilização,70.0,2Q+1B,Luxo,"Impermeabilização completa: laje, varandas, áreas molhadas, manta premium com garantia, detalhamento em ralos e testes rigorosos",expandido
1345,Apto,Instalações elétricas,63.0,1Q+1B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1346,Apto,Instalações elétricas,63.0,2Q+1B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1347,Apto,Instalações elétricas,63.0,1Q+1B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1348,Apto,Instalações elétricas,63.0,2Q+1B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1349,Apto,Instalações elétricas,45.0,1Q+1B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1350,Apto,Instalações elétricas,45.0,2Q+1B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1351,Apto,Instalações elétricas,45.0,1Q+1B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1352,Apto,Instalações elétricas,45.0,2Q+1B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1353,Apto,Instalações elétricas,31.0,1Q+1B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1354,Apto,Instalações elétricas,31.0,2Q+1B,Popular,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1355,Apto,Instalações elétricas,31.0,1Q+1B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1356,Apto,Instalações elétricas,31.0,2Q+1B,Médio,"Pontos elétricos novos: abertura de rasgos, eletrodutos, fiação, caixas e acabamento; inclui novos pontos de tomada e iluminação",expandido
1357,Casa,Instalações elétricas,140.0,1Q+1B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1358,Casa,Instalações elétricas,140.0,2Q+1B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1359,Casa,Instalações elétricas,140.0,1Q+1B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1360,Casa,Instalações elétricas,140.0,2Q+1B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1361,Casa,Instalações elétricas,100.0,1Q+1B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1362,Casa,Instalações elétricas,100.0,2Q+1B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1363,Casa,Instalações elétricas,100.0,1Q+1B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1364,Casa,Instalações elétricas,100.0,2Q+1B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1365,Casa,Instalações elétricas,70.0,1Q+1B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1366,Casa,Instalações elétricas,70.0,2Q+1B,Popular,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1367,Casa,Instalações elétricas,70.0,1Q+1B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1368,Casa,Instalações elétricas,70.0,2Q+1B,Médio,"Elétrica casa nova: quadro dimensionado, circuitos separados, fiação em cobre, tomadas, interruptores modernos e aterramento",expandido
1369,Apto,Instalações hidráulicas,8.0,1Q+1B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1370,Apto,Instalações hidráulicas,8.0,2Q+1B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1371,Apto,Instalações hidráulicas,8.0,1Q+1B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1372,Apto,Instalações hidráulicas,8.0,2Q+1B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1373,Apto,Instalações hidráulicas,11.0,1Q+1B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1374,Apto,Instalações hidráulicas,11.0,2Q+1B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1375,Apto,Instalações hidráulicas,11.0,1Q+1B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1376,Apto,Instalações hidráulicas,11.0,2Q+1B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1377,Apto,Instalações hidráulicas,6.0,1Q+1B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1378,Apto,Instalações hidráulicas,6.0,2Q+1B,Popular,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1379,Apto,Instalações hidráulicas,6.0,1Q+1B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1380,Apto,Instalações hidráulicas,6.0,2Q+1B,Médio,"Pontos hidráulicos: novos pontos de água fria/quente, ramais em PPR ou PEX, conexões e testes de pressão",expandido
1381,Casa,Instalações hidráulicas,25.0,1Q+1B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1382,Casa,Instalações hidráulicas,25.0,2Q+1B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1383,Casa,Instalações hidráulicas,25.0,1Q+1B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1384,Casa,Instalações hidráulicas,25.0,2Q+1B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1385,Casa,Instalações hidráulicas,18.0,1Q+1B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1386,Casa,Instalações hidráulicas,18.0,2Q+1B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1387,Casa,Instalações hidráulicas,18.0,1Q+1B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1388,Casa,Instalações hidráulicas,18.0,2Q+1B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1389,Casa,Instalações hidráulicas,35.0,1Q+1B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1390,Casa,Instalações hidráulicas,35.0,2Q+1B,Popular,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1391,Casa,Instalações hidráulicas,35.0,1Q+1B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1392,Casa,Instalações hidráulicas,35.0,2Q+1B,Médio,"Hidráulica casa: ramais novos em PPR, registros de pressão e gaveta, colunas de água fria e testes de estanqueidade",expandido
1393,Apto,Ar-condicionado,40.0,1Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1394,Apto,Ar-condicionado,40.0,2Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1395,Apto,Ar-condicionado,40.0,1Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1396,Apto,Ar-condicionado,40.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",base
1397,Apto,Ar-condicionado,56.0,1Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1398,Apto,Ar-condicionado,56.0,2Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1399,Apto,Ar-condicionado,56.0,1Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1400,Apto,Ar-condicionado,56.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1401,Apto,Ar-condicionado,28.0,1Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1402,Apto,Ar-condicionado,28.0,2Q+1B,Popular,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1403,Apto,Ar-condicionado,28.0,1Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1404,Apto,Ar-condicionado,28.0,2Q+1B,Médio,"Instalação de splits: 2-3 aparelhos, elétrica dedicada, drenos e tubulação embutida ou aparente organizada",expandido
1405,Casa,Ar-condicionado,56.0,1Q+1B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1406,Casa,Ar-condicionado,56.0,2Q+1B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1407,Casa,Ar-condicionado,56.0,1Q+1B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1408,Casa,Ar-condicionado,56.0,2Q+1B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1409,Casa,Ar-condicionado,80.0,1Q+1B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1410,Casa,Ar-condicionado,80.0,2Q+1B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1411,Casa,Ar-condicionado,80.0,1Q+1B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1412,Casa,Ar-condicionado,80.0,2Q+1B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1413,Casa,Ar-condicionado,112.0,1Q+1B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1414,Casa,Ar-condicionado,112.0,2Q+1B,Popular,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1415,Casa,Ar-condicionado,112.0,1Q+1B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1416,Casa,Ar-condicionado,112.0,2Q+1B,Médio,"Climatização residencial: splits nos quartos e estar, infraestrutura embutida, drenos encaminhados e acabamento",expandido
1417,Casa,Central de gás,10.0,1Q+1B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1418,Casa,Central de gás,10.0,2Q+1B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1419,Casa,Central de gás,10.0,1Q+1B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1420,Casa,Central de gás,10.0,2Q+1B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1421,Casa,Central de gás,21.0,1Q+1B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1422,Casa,Central de gás,21.0,2Q+1B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1423,Casa,Central de gás,21.0,1Q+1B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1424,Casa,Central de gás,21.0,2Q+1B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1425,Casa,Central de gás,15.0,1Q+1B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1426,Casa,Central de gás,15.0,2Q+1B,Popular,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1427,Casa,Central de gás,15.0,1Q+1B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1428,Casa,Central de gás,15.0,2Q+1B,Médio,"Instalação de gás: central de P45 ou natural, tubulação em cobre, registros, detectores e teste de estanqueidade",expandido
1429,Apto,Esquadrias,42.0,1Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1430,Apto,Esquadrias,42.0,2Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1431,Apto,Esquadrias,42.0,1Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1432,Apto,Esquadrias,42.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1433,Apto,Esquadrias,21.0,1Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1434,Apto,Esquadrias,21.0,2Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1435,Apto,Esquadrias,21.0,1Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1436,Apto,Esquadrias,21.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1437,Apto,Esquadrias,30.0,1Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1438,Apto,Esquadrias,30.0,2Q+1B,Popular,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1439,Apto,Esquadrias,30.0,1Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",expandido
1440,Apto,Esquadrias,30.0,2Q+1B,Médio,"Troca de janelas: esquadrias de alumínio com vidro duplo ou laminado, vedação perimetral e ajuste de contramarcos",base
1441,Casa,Esquadrias,42.0,1Q+1B,Popular,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
1442,Casa,Esquadrias,42.0,2Q+1B,Popular,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
1443,Casa,Esquadrias,42.0,1Q+1B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
1444,Casa,Esquadrias,42.0,2Q+1B,Médio,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
1445,Casa,Esquadrias,60.0,1Q+1B,Popular,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
1446,Casa,Esquadrias,60.0,2Q+1B,Popular,"Esquadrias novas: janelas e portas externas em alumínio, vidros de segurança, fechaduras e telas mosquiteiras",expandido
